pdf_path,pdf_filename,well_family,rank,keyword,tfidf_score
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_20.pdf,15_9_F_14_2008_06_20.pdf,15_9_F_14,4,cleaning assemblies,0.160032
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_20.pdf,15_9_F_14_2008_06_20.pdf,15_9_F_14,5,cleaning assembly,0.160032
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_20.pdf,15_9_F_14_2008_06_20.pdf,15_9_F_14,6,cleaning string,0.152503
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_20.pdf,15_9_F_14_2008_06_20.pdf,15_9_F_14,7,conditioning rih,0.14942
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_20.pdf,15_9_F_14_2008_06_20.pdf,15_9_F_14,8,conditioning,0.140106
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_20.pdf,15_9_F_14_2008_06_20.pdf,15_9_F_14,9,razor,0.137191
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_20.pdf,15_9_F_14_2008_06_20.pdf,15_9_F_14,10,assemblies,0.134363
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_21.pdf,15_9_F_14_2008_06_21.pdf,15_9_F_14,1,dope,0.130405
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_21.pdf,15_9_F_14_2008_06_21.pdf,15_9_F_14,2,pills,0.121758
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_21.pdf,15_9_F_14_2008_06_21.pdf,15_9_F_14,3,packer setting,0.114078
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_21.pdf,15_9_F_14_2008_06_21.pdf,15_9_F_14,4,cleaning,0.112948
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_21.pdf,15_9_F_14_2008_06_21.pdf,15_9_F_14,5,conditioning,0.109944
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_21.pdf,15_9_F_14_2008_06_21.pdf,15_9_F_14,6,mud reciprocating,0.108938
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_21.pdf,15_9_F_14_2008_06_21.pdf,15_9_F_14,7,commissioner packer,0.108938
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_21.pdf,15_9_F_14_2008_06_21.pdf,15_9_F_14,8,wash pipe,0.108572
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_21.pdf,15_9_F_14_2008_06_21.pdf,15_9_F_14,9,base oil,0.107655
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_21.pdf,15_9_F_14_2008_06_21.pdf,15_9_F_14,10,commissioner,0.10521
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_22.pdf,15_9_F_14_2008_06_22.pdf,15_9_F_14,1,rculating,0.227066
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_22.pdf,15_9_F_14_2008_06_22.pdf,15_9_F_14,2,pooh cleaning,0.157961
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_22.pdf,15_9_F_14_2008_06_22.pdf,15_9_F_14,3,mixed new,0.146127
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_22.pdf,15_9_F_14_2008_06_22.pdf,15_9_F_14,4,conditi,0.146127
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_22.pdf,15_9_F_14_2008_06_22.pdf,15_9_F_14,5,cleaning string,0.142805
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_22.pdf,15_9_F_14_2008_06_22.pdf,15_9_F_14,6,packer fluid,0.140617
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_22.pdf,15_9_F_14_2008_06_22.pdf,15_9_F_14,7,batch,0.137041
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_22.pdf,15_9_F_14_2008_06_22.pdf,15_9_F_14,8,magnets,0.137041
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_22.pdf,15_9_F_14_2008_06_22.pdf,15_9_F_14,9,laid singles,0.137041
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_22.pdf,15_9_F_14_2008_06_22.pdf,15_9_F_14,10,oning,0.133586
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_23.pdf,15_9_F_14_2008_06_23.pdf,15_9_F_14,1,str,0.212534
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_23.pdf,15_9_F_14_2008_06_23.pdf,15_9_F_14,2,completion,0.177952
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_23.pdf,15_9_F_14_2008_06_23.pdf,15_9_F_14,3,ing,0.171232
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_23.pdf,15_9_F_14_2008_06_23.pdf,15_9_F_14,4,ing held,0.139199
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_23.pdf,15_9_F_14_2008_06_23.pdf,15_9_F_14,5,bowl protector,0.132668
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_23.pdf,15_9_F_14_2008_06_23.pdf,15_9_F_14,6,control line,0.128871
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_23.pdf,15_9_F_14_2008_06_23.pdf,15_9_F_14,7,bowl,0.12322
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_23.pdf,15_9_F_14_2008_06_23.pdf,15_9_F_14,8,picked assy,0.122418
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_23.pdf,15_9_F_14_2008_06_23.pdf,15_9_F_14,9,tubing joint,0.119638
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_23.pdf,15_9_F_14_2008_06_23.pdf,15_9_F_14,10,tubing,0.118391
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_24.pdf,15_9_F_14_2008_06_24.pdf,15_9_F_14,1,clamp protector,0.228891
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_24.pdf,15_9_F_14_2008_06_24.pdf,15_9_F_14,2,line clamp,0.228891
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_24.pdf,15_9_F_14_2008_06_24.pdf,15_9_F_14,3,protector collar,0.228891
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_24.pdf,15_9_F_14_2008_06_24.pdf,15_9_F_14,4,tubing installed,0.228624
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_24.pdf,15_9_F_14_2008_06_24.pdf,15_9_F_14,5,installed control,0.211808
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_24.pdf,15_9_F_14_2008_06_24.pdf,15_9_F_14,6,string tubing,0.185194
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_24.pdf,15_9_F_14_2008_06_24.pdf,15_9_F_14,7,tailing,0.178158
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_24.pdf,15_9_F_14_2008_06_24.pdf,15_9_F_14,8,tailing arm,0.178158
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_24.pdf,15_9_F_14_2008_06_24.pdf,15_9_F_14,9,hts tailing,0.178158
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_24.pdf,15_9_F_14_2008_06_24.pdf,15_9_F_14,10,control line,0.172808
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_25.pdf,15_9_F_14_2008_06_25.pdf,15_9_F_14,1,line clamp,0.181858
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_25.pdf,15_9_F_14_2008_06_25.pdf,15_9_F_14,2,protector collar,0.181858
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_25.pdf,15_9_F_14_2008_06_25.pdf,15_9_F_14,3,flx asv,0.181858
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_25.pdf,15_9_F_14_2008_06_25.pdf,15_9_F_14,4,clamp protector,0.181858
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_25.pdf,15_9_F_14_2008_06_25.pdf,15_9_F_14,5,tubing installed,0.181646
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_25.pdf,15_9_F_14_2008_06_25.pdf,15_9_F_14,6,asv,0.17271
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_25.pdf,15_9_F_14_2008_06_25.pdf,15_9_F_14,7,flx,0.17016
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_25.pdf,15_9_F_14_2008_06_25.pdf,15_9_F_14,8,installed control,0.168285
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_25.pdf,15_9_F_14_2008_06_25.pdf,15_9_F_14,9,control line,0.158364
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_25.pdf,15_9_F_14_2008_06_25.pdf,15_9_F_14,10,speed hrs,0.148267
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_26.pdf,15_9_F_14_2008_06_26.pdf,15_9_F_14,1,ompletion strin,0.241957
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_26.pdf,15_9_F_14_2008_06_26.pdf,15_9_F_14,2,ompletion,0.241957
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_26.pdf,15_9_F_14_2008_06_26.pdf,15_9_F_14,3,strin,0.204419
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_26.pdf,15_9_F_14_2008_06_26.pdf,15_9_F_14,4,asv,0.173474
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_26.pdf,15_9_F_14_2008_06_26.pdf,15_9_F_14,5,control line,0.157128
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_26.pdf,15_9_F_14_2008_06_26.pdf,15_9_F_14,6,fitting,0.154588
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_26.pdf,15_9_F_14_2008_06_26.pdf,15_9_F_14,7,injection line,0.149238
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_26.pdf,15_9_F_14_2008_06_26.pdf,15_9_F_14,8,chemical injection,0.141744
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_26.pdf,15_9_F_14_2008_06_26.pdf,15_9_F_14,9,chemical,0.140147
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_26.pdf,15_9_F_14_2008_06_26.pdf,15_9_F_14,10,bot,0.133829
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_27.pdf,15_9_F_14_2008_06_27.pdf,15_9_F_14,1,equipmen,0.234806
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_27.pdf,15_9_F_14_2008_06_27.pdf,15_9_F_14,2,landing stand,0.172412
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_27.pdf,15_9_F_14_2008_06_27.pdf,15_9_F_14,3,bop wellhead,0.160227
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_27.pdf,15_9_F_14_2008_06_27.pdf,15_9_F_14,4,thrt,0.153813
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_27.pdf,15_9_F_14_2008_06_27.pdf,15_9_F_14,5,fittings,0.153813
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_27.pdf,15_9_F_14_2008_06_27.pdf,15_9_F_14,6,control lines,0.148425
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_27.pdf,15_9_F_14_2008_06_27.pdf,15_9_F_14,7,baseoil,0.126985
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_27.pdf,15_9_F_14_2008_06_27.pdf,15_9_F_14,8,tubing,0.120836
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_27.pdf,15_9_F_14_2008_06_27.pdf,15_9_F_14,9,asv,0.120587
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_27.pdf,15_9_F_14_2008_06_27.pdf,15_9_F_14,10,pbr,0.115372
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_28.pdf,15_9_F_14_2008_06_28.pdf,15_9_F_14,1,volume liter,0.134445
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_28.pdf,15_9_F_14_2008_06_28.pdf,15_9_F_14,2,asv,0.131489
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_28.pdf,15_9_F_14_2008_06_28.pdf,15_9_F_14,3,a-annulus,0.119205
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_28.pdf,15_9_F_14_2008_06_28.pdf,15_9_F_14,4,wellhead equipment,0.108253
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_28.pdf,15_9_F_14_2008_06_28.pdf,15_9_F_14,5,min test,0.105319
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_28.pdf,15_9_F_14_2008_06_28.pdf,15_9_F_14,6,liter,0.104961
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_28.pdf,15_9_F_14_2008_06_28.pdf,15_9_F_14,7,improving,0.104078
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_28.pdf,15_9_F_14_2008_06_28.pdf,15_9_F_14,8,differential,0.101892
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_28.pdf,15_9_F_14_2008_06_28.pdf,15_9_F_14,9,bop wellh,0.101065
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_28.pdf,15_9_F_14_2008_06_28.pdf,15_9_F_14,10,wellh,0.101065
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_29.pdf,15_9_F_14_2008_06_29.pdf,15_9_F_14,1,exit,0.183818
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_29.pdf,15_9_F_14_2008_06_29.pdf,15_9_F_14,2,exit block,0.182763
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_29.pdf,15_9_F_14_2008_06_29.pdf,15_9_F_14,3,equipme,0.163966
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_29.pdf,15_9_F_14_2008_06_29.pdf,15_9_F_14,4,wellhead equipment,0.153297
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_29.pdf,15_9_F_14_2008_06_29.pdf,15_9_F_14,5,xmt,0.135171
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_29.pdf,15_9_F_14_2008_06_29.pdf,15_9_F_14,6,spool,0.123553
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_29.pdf,15_9_F_14_2008_06_29.pdf,15_9_F_14,7,weather deck,0.123475
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_29.pdf,15_9_F_14_2008_06_29.pdf,15_9_F_14,8,xmt spool,0.120289
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_29.pdf,15_9_F_14_2008_06_29.pdf,15_9_F_14,9,slings,0.119932
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_29.pdf,15_9_F_14_2008_06_29.pdf,15_9_F_14,10,riser joint,0.114415
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_30.pdf,15_9_F_14_2008_06_30.pdf,15_9_F_14,1,wellhead equipm,0.209382
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_30.pdf,15_9_F_14_2008_06_30.pdf,15_9_F_14,2,support bracket,0.187784
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_30.pdf,15_9_F_14_2008_06_30.pdf,15_9_F_14,3,bracket,0.17475
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_30.pdf,15_9_F_14_2008_06_30.pdf,15_9_F_14,4,equipm,0.169154
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_30.pdf,15_9_F_14_2008_06_30.pdf,15_9_F_14,5,coflex hose,0.167102
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_30.pdf,15_9_F_14_2008_06_30.pdf,15_9_F_14,6,wellhead outlet,0.16397
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_30.pdf,15_9_F_14_2008_06_30.pdf,15_9_F_14,7,coflex,0.161396
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_30.pdf,15_9_F_14_2008_06_30.pdf,15_9_F_14,8,support,0.161227
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_30.pdf,15_9_F_14_2008_06_30.pdf,15_9_F_14,9,equipm ent,0.156705
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_30.pdf,15_9_F_14_2008_06_30.pdf,15_9_F_14,10,ent,0.156134
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_07_01.pdf,15_9_F_14_2008_07_01.pdf,15_9_F_14,1,wellh,0.199528
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_07_01.pdf,15_9_F_14_2008_07_01.pdf,15_9_F_14,2,bop wellh,0.199528
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_07_01.pdf,15_9_F_14_2008_07_01.pdf,15_9_F_14,3,ead,0.179751
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_07_01.pdf,15_9_F_14_2008_07_01.pdf,15_9_F_14,4,wellh ead,0.17771
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_07_01.pdf,15_9_F_14_2008_07_01.pdf,15_9_F_14,5,equipm,0.171882
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_07_01.pdf,15_9_F_14_2008_07_01.pdf,15_9_F_14,6,equipm ent,0.161538
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_07_01.pdf,15_9_F_14_2008_07_01.pdf,15_9_F_14,7,ent,0.158652
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_07_01.pdf,15_9_F_14_2008_07_01.pdf,15_9_F_14,8,coflex,0.145276
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_07_01.pdf,15_9_F_14_2008_07_01.pdf,15_9_F_14,9,flowline,0.126761
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_07_01.pdf,15_9_F_14_2008_07_01.pdf,15_9_F_14,10,chemical injection,0.124638
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_07_02.pdf,15_9_F_14_2008_07_02.pdf,15_9_F_14,1,commissioned,0.324623
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_07_02.pdf,15_9_F_14_2008_07_02.pdf,15_9_F_14,2,commissioned xmt,0.296863
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_07_02.pdf,15_9_F_14_2008_07_02.pdf,15_9_F_14,3,xmt,0.229088
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_07_02.pdf,15_9_F_14_2008_07_02.pdf,15_9_F_14,4,ibops,0.184261
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_07_02.pdf,15_9_F_14_2008_07_02.pdf,15_9_F_14,5,mounted,0.167788
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_07_02.pdf,15_9_F_14_2008_07_02.pdf,15_9_F_14,6,spool,0.162632
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_07_02.pdf,15_9_F_14_2008_07_02.pdf,15_9_F_14,7,drillfloor,0.152261
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_07_02.pdf,15_9_F_14_2008_07_02.pdf,15_9_F_14,8,skid,0.142796
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_07_02.pdf,15_9_F_14_2008_07_02.pdf,15_9_F_14,9,x-over xmt,0.128812
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_07_02.pdf,15_9_F_14_2008_07_02.pdf,15_9_F_14,10,approved,0.128812
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_07_03.pdf,15_9_F_14_2008_07_03.pdf,15_9_F_14,1,commissioned,0.30804
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_07_03.pdf,15_9_F_14_2008_07_03.pdf,15_9_F_14,2,commissioned xmt,0.30804
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_07_03.pdf,15_9_F_14_2008_07_03.pdf,15_9_F_14,3,xmt,0.239426
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_07_03.pdf,15_9_F_14_2008_07_03.pdf,15_9_F_14,4,bops,0.212854
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_07_03.pdf,15_9_F_14_2008_07_03.pdf,15_9_F_14,5,perforation,0.196395
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_07_03.pdf,15_9_F_14_2008_07_03.pdf,15_9_F_14,6,hooked,0.156871
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_07_03.pdf,15_9_F_14_2008_07_03.pdf,15_9_F_14,7,moonpool,0.156105
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_07_03.pdf,15_9_F_14_2008_07_03.pdf,15_9_F_14,8,rig perforation,0.151984
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_07_03.pdf,15_9_F_14_2008_07_03.pdf,15_9_F_14,9,functioned bops,0.151984
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_07_03.pdf,15_9_F_14_2008_07_03.pdf,15_9_F_14,10,hooked local,0.151984
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_07_04.pdf,15_9_F_14_2008_07_04.pdf,15_9_F_14,1,control hose,0.135681
