op_id,well_family,pdf_path,report_date,start_time,end_depth_md,main_activity,sub_activity,state,severity_score,severity_contributors,remark
881,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_BT2_1997_12_07.pdf,1997-12-07,17:00,3152.0,interruption,fish,fail,5,state:fail(+5),CIRC. BOTTOMS UP & BOOSTED RISER IN PREPARATION FOR TOH.
880,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_BT2_1997_12_07.pdf,1997-12-07,06:00,3152.0,interruption,fish,fail,5,state:fail(+5),"DRILLED 8 1/2"" HOLE FROM 3042 - 3152 M. BOOSTING RISER EVERY 3 HOURS WHILE DRILLING."
879,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_BT2_1997_12_07.pdf,1997-12-07,03:30,3042.0,interruption,fish,fail,5,state:fail(+5),DRILLED FROM 3021 - 3042 M.
878,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_BT2_1997_12_07.pdf,1997-12-07,00:00,3021.0,interruption,fish,fail,5,state:fail(+5),"CIRCULATED UNTIL SHAKERS CLEANED-UP; BOOSTED RISER CONSTANTLY FOR 2,5 HOURS. CAVINGS RETURNING TO SURFACE TOWARDS LAST PART OF CIRCULATION."
877,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_BT2_1997_12_06.pdf,1997-12-06,15:00,3021.0,interruption,fish,fail,5,state:fail(+5),"KICKED-OFF/SIDETRACKED 8 1/2"" HOLE - DRILLED FROM 2911 - 3021 M. BOOSTING RISER CLEAN EVERY 3 HOURS WHILE DRILLING ."
646,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_11_08.pdf,1997-11-08,01:30,0.0,plug,,fail,5,state:fail(+5),MODEFIED SPRING LOADED TOOL BY REMOVING LATCH LUGS AND GRIND OFF 4 MM. REDRESSED SAME. abandon -- cut
645,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_11_08.pdf,1997-11-08,00:00,0.0,plug,,fail,5,state:fail(+5),"RIH AND ATTEMPT TO ENGAGE SEAL ASSY, NO GO. POOH. abandon -- cut"
644,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_11_07.pdf,1997-11-07,22:00,0.0,plug abando,,fail,5,state:fail(+5),MADE UP RUBBER NOSE JET SUB AND RIH TO SEAL ASSY AND WASH WELLHEAD WITH 1500 L/MIN AND 103 BAR. POOH. n -- cut
643,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_11_07.pdf,1997-11-07,18:00,0.0,plug abando,,fail,5,state:fail(+5),"MADE UP FMC SPRING LOADED TOOL AND ATTEMPTED TO RETRIEVE SEAL ASSY WITH 15 TON DOWN WT AND 2700 DNM TORQUE. FLOW CHECKED AND PUMPED BT n -- cut M UP OVER CHOKE. POOH, DID NOT RETRIEVE SEAL ASSY. RIH AND ATTEMPT TO RETRIEVE SEAL ASSY WITHOUT SUCCESS."
622,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_11_06.pdf,1997-11-06,00:00,3818.0,plug abandon --,,fail,5,state:fail(+5),FINISHED RE-BUILDING CEMENT SPACER IN PREPARATION FOR SQUEEZE JOB. HELD PRE-JOB SAFETY MEETING ON RIG FLOOR WHILE SPACER WAS BEING WEIGH squeeze ED UP. CLOSED UPPER ANNULAR & PRESSURED UP ON ANNULUS TO 60 BAR IN PREPARATION FOR SQUEEZE JOB.
621,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_11_05.pdf,1997-11-05,19:00,3818.0,plug abandon,,fail,5,state:fail(+5),"WHILE TRANSFERRING CEMENT SPACER TO CEMENT UNIT, 3,5 M3 OF SPACER WAS ACCIDENTALLY TRANSFERRED TO ACTIVE SYSTEM. THE AMOUNT OF SPACER NE -- squeeze EDED FOR SQUEEZE JOB NOW NOT AVAILABLE. REBUILT THE SPACER. NOTE:CIRCULATED MUD AT 450 LPM - 130 BAR - WHILE REBUILDING THE SPACER CIRCULATED TOTAL OF 1,2 X BTMS UP."
571,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_10_27.pdf,1997-10-27,12:30,3758.0,interruption,repair,fail,5,state:fail(+5),ST WOULDN'T RE-LATCH DURING FUNCTION TEST. LD ST & PU BACK-UP ST.
916,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_BT2_1997_12_11.pdf,1997-12-11,14:00,1528.0,drilling,casing,fail,5,state:fail(+5),"MU 8 1/2"" WIPER TRIP/STEERABLE BHA - TESTED MOTOR & MWD. TIH TO 1528M."
470,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_10_13.pdf,1997-10-13,02:00,0.0,interruption,o,fail,5,state:fail(+5),WORKED ON ATLAS LOGGING EQUIPMENT. ther
446,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_10_09.pdf,1997-10-09,12:30,0.0,interruption,,fail,5,state:fail(+5),INSTALLED WTS TOOLS BELOW SBT TO ALLOW FOR MORE WEIGHT. -- other
551,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_10_24.pdf,1997-10-24,12:30,3940.0,plug abandon,other,fail,5,state:fail(+5),CROWN-MOUNTED-COMPENSATOR WOULDN'T UNLOCK - CMC HYDRAULIC VALVE WAS STUCK IN CLOSED POSITION. TROUBLESHOOTED SYSTEM UNTIL VALVE WAS FREED & CMC UNLOCKED.
535,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_10_22.pdf,1997-10-22,03:30,3937.0,interruption,other,fail,5,state:fail(+5),RIG HEAVE LESS THAN 2M. DISCONNECTED WIRELINE LUBRICATOR AND CHANGED OUT BOTTOM HOLE SAMPLING TOOLS.
504,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_10_18.pdf,1997-10-18,00:00,0.0,interruption,other,fail,5,state:fail(+5),L/D MDT TOOL.
503,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_10_17.pdf,1997-10-17,19:30,0.0,interruption,other,fail,5,state:fail(+5),SLUGGED PIPE AND POOH WITH MDT TOOL.
501,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_10_17.pdf,1997-10-17,10:30,3360.0,interruption,other,fail,5,state:fail(+5),PUMPED SLUG AND POOH TO 3360M.
500,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_10_17.pdf,1997-10-17,09:00,3604.0,interruption,other,fail,5,state:fail(+5),PULLED LOCOMOTIVE TO SURFACE. CHECKED OUT CABLE - OK.
496,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_10_17.pdf,1997-10-17,03:30,3604.0,interruption,other,fail,5,state:fail(+5),"LAUNCHED LOCOMOTIVE INSIDE 3-1/2"" DP, INSTALLED SIDE-ENTRY SUB. RAN/PUMPED LOCOMOTIVE INSIDE DP ON ATLAS CABLE. LAT CHED SAME ONTO MDT TOOL ASSY."
495,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_10_17.pdf,1997-10-17,00:00,3604.0,interruption,other,fail,5,state:fail(+5),"CONT. RIH W/SCHLUMB. MDT TOOL ASSY. ON 3-/2"" DP FROM 1960 M TO 3604 M."
493,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_10_16.pdf,1997-10-16,18:00,0.0,interruption -,,fail,5,state:fail(+5),P/U AND M/U MODIFIED MDT TOOL ASSY.; REDUCED ASSY. W/ 3 MODULES. TESTED SIGNALS; OK. - other
492,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_10_16.pdf,1997-10-16,11:00,0.0,interruption -,,fail,5,state:fail(+5),POOH W/SCHLUMB. MDT TOOL ASSY. FROM 3600 M. L/D MDT ASSY. - other
491,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_10_16.pdf,1997-10-16,06:00,3600.0,interruption -,,fail,5,state:fail(+5),PUMPED LOCOMOTIVE DOWN DP ON ATLAS CABLE. LATCHED SAME ONTO MDT TOOL STRING. ATTEMPTED TO GET GOOD TEST SIGNALS FROM MDT; NEG. UNLATC - other HED / LATCHED LOCOMOTIVE. NO IMPROVMENT. POOH W/ ATLAS CABLE. CHECKED CABLE SIGNALS AT SURFACE; OK.
10412,15_9_F_15,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_15_2008_09_20.pdf,2008-09-20,23:30,1368.0,drilling --,,ok,5,EQUIPMENT_FAILURE(+4)|REPAIR(+1),Displaced out LCM pill with seawater at 3600 lpm. circulatin g conditioni ng Equipment Failure Information Start time Depth mMD Depth mTVD Sub Equip -- Syst Class Operation Downtime ((min)) Equipment Repaired Remark 00:00 854 pipe handling equ syst -- vertical pipe handling equ syst 0 00:00 Problems with racking syste m
10388,15_9_F_15,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_15_2008_09_11.pdf,2008-09-11,16:00,695.0,drilling,drill,ok,5,EQUIPMENT_FAILURE(+4)|REPAIR(+1),"Continued RIH with 17½"" drilling BHA on 5½"" DP from 127m to 695m. The top 5½"" DP jnt was bent when hit by TDS. Area was barried off. No droppe d object. ***Operations transferred to F-99*** Equipment Failure Information Start time Depth mMD Depth mTVD Sub Equip -- Syst Class Operation Downtime ((min)) Equipment Repaired Remark 00:00 127 pipe handling equ syst -- other 0 00:00 Functioned auto slips and found hydraulic leak. Repaired leak in auto slips ."
10387,15_9_F_15,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_15_2008_09_11.pdf,2008-09-11,15:00,127.0,interruption,maintain,ok,5,EQUIPMENT_FAILURE(+4)|REPAIR(+1),Repaired hydraulic leak in auto slips.
10777,15_9_F_15,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_15_2008_11_26.pdf,2008-11-26,23:15,3660.0,drilling,circulating co,ok,5,EQUIPMENT_FAILURE(+4)|REPAIR(+1),"2315-0000 nditioning Staged up pumps 1100 - 1300 lpm at RPM 30, for drilling parameters. Observed loss rate. LCM pill still coming over shakers. ECD at 1300 lpm: 1.38 sg EMW. Time Actual loss m³ Loss m³/hour 23,15-23,30 1,5 6 23,30-23,45 0,25 1 23,45-00,00 0,24 0,96 Equipment Failure Information Start time Depth mMD Depth mTVD Sub Equip -- Syst Class Operation Downtime ((min)) Equipment Repaired Remark 00:00 2534 miscellaneous equ syst -- other 0 00:00 Poor plan and excess time used on changing wash pipe."
10756,15_9_F_15,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_15_2008_11_24.pdf,2008-11-24,23:30,3632.0,drilling,circulating con,ok,5,EQUIPMENT_FAILURE(+4)|REPAIR(+1),"Started to establish loss free pump rate. ditioning Equipment Failure Information Start Depth Sub Equip -- Syst Operation Equipment Remark time mMD mTVD Class Downtime ((min)) Repaired 00:00 0 pipe handling equ syst - 0 00:00 BX elevator not operating probably. Changed out BX elevators due to latching problem, back up set will not work, install original - elevator elevators & investigated problem with latch."
10648,15_9_F_15,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_15_2008_11_14.pdf,2008-11-14,23:45,2440.0,formation evaluation,,ok,5,EQUIPMENT_FAILURE(+4)|REPAIR(+1),"Took FIT equivalent to 1.60 SG, using 1.35 SG OBM. Pumped 70 lpm and applied 60 bars to the string and annulus. Shut down the pump. -- rft/fit Equipment Failure Information Start time Depth mMD Depth mTVD Sub Equip -- Syst Class Operation Downtime ((min)) Equipment Repaired Remark 00:00 581 pipe handling equ syst -- elevator 0 00:00 BX-elevator not able to close properly due to slack spring in closing mechanisme."
10613,15_9_F_15,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_15_2008_11_12.pdf,2008-11-12,06:00,0.0,interruption --,,ok,5,EQUIPMENT_FAILURE(+4)|WAIT(+1),WOW for derrick inspection. waiting on weat her Meanwhile changed out bumper bar on aft PRS using parts from fwd PRS. Fixed broken electrical connection on aft PRS. Removed scaffolding from rig floor. Injected slop into F-14. Performed remaining pressure test on kill and choke manifolds. Modified hooks for lifting bridle. Changed o-rings on leaking coomey unit. Installed flush joint elevator on PRS and fun ction tested same.
10552,15_9_F_15,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_15_2008_10_02.pdf,2008-10-02,00:00,1774.0,drilling,casi,ok,5,text:emergency(+5),Cleared drillfloor and cantilever off personnel and barried off exposed area if PRS was to fall further. Re-started TDS after emergency stop had been activated. ng
10486,15_9_F_15,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_15_2008_09_24.pdf,2008-09-24,18:00,0.0,interruption,other,ok,5,EQUIPMENT_FAILURE(+4)|REPAIR(+1),Repaired hydraulic leak on Iron Roughneck
10447,15_9_F_15,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_15_2008_09_22.pdf,2008-09-22,05:15,1117.0,drilling,drill,ok,5,text:overpull(+3)|text:swabbing(+2),"POOH with 17 1/2"" BHA on 5 1/2"" DP from 1257 m to 1117 m MD. No swabbing or excessive overpull observed."
10441,15_9_F_15,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_15_2008_09_21.pdf,2008-09-21,22:30,1297.0,drilling --,,ok,5,EQUIPMENT_FAILURE(+4)|REPAIR(+1),"Broke circulation and stepped up rate to 2500 lpm / SPP 82 bar. Observed sudden drop in pump pressure of 8 bar after pumping for 10 mins. Increased pump rate to 3500 lpm / SPP 131 ba circulating r. Observed steady flow of LCM, clays and rubber over shakers. Also found a few small chunks of cement. Meanwhile troubleshot ZMS / VICIS / control system. conditioni ng Equipment Failure Information Start time Depth mMD Depth mTVD Sub Equip -- Syst Class Operation Downtime ((min)) Equipment Repaired Remark 00:00 1355 drill floor -- drilling control 0 00:00 Black out on VICIS system. Problems with drilling controls ."
490,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_10_16.pdf,1997-10-16,05:00,3600.0,interruption -,,fail,5,state:fail(+5),"LAUNCHED LOCOMOTIVE INTO DP, INSTALLED SIDE-ENTRY SUB. RAN/PUMPED LOCOMOTIVE INSIDE 3-/2"" DP ON ATLAS CABLE. - other"
489,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_10_16.pdf,1997-10-16,00:00,3600.0,interruption -,,fail,5,state:fail(+5),"CONT. RIH W/SCHLUMB. MDT TOOL ASSY. ON 3-1/2"" DP FROM 1800 M TO 3600 M. - other"
488,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_10_15.pdf,1997-10-15,21:30,1800.0,interruption -,,fail,5,state:fail(+5),"CONT. RIH W/SCHLUMB. MDT TOOL ASSY. ON 3-1/2"" DP FROM 860 M TO 1800 M. - other"
485,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_10_15.pdf,1997-10-15,14:00,0.0,interruption -,,fail,5,state:fail(+5),WORKED TO LOCATE PROBLEM IN SCHLUMB. MDT TOOL ASSY. LOCATED FAULT IN FLUID ANALYZER. CHANGED OUT SAME. TESTED OUT TOOL STRING. - other
484,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_10_15.pdf,1997-10-15,07:30,0.0,interruption -,,fail,5,state:fail(+5),POOH W/ SCHLUMB. MDT TOOL ASSY. FROM 3602 M. - other
483,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_10_15.pdf,1997-10-15,06:00,0.0,interruption -,,fail,5,state:fail(+5),POOH W/ ATLAS CABLE. CHECKED SINGNALS AT SURFACE; CABLE OK. - other
472,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_10_13.pdf,1997-10-13,06:00,3963.0,interruption,o,fail,5,state:fail(+5),"RIH W/ ATLAS PERF. GUN ASSY. NOT ABLE TO PASS 3505 M. POOH. ADDED WEIGHTS. RIH. FIRED LEVEL 5 AND 6 INSIDE 7"" CSG. SKIPPED LEVEL 7, DUE TO NO ther T ABLE TO CORRELATE. POOH. OOH 2145 HRS. R/D LOGGING TOOLS."
471,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_10_13.pdf,1997-10-13,04:30,0.0,interruption,o,fail,5,state:fail(+5),M/U AND RIH W/ ATLAS PERFORATING GUN. IH: 0450 HRS. ther
11021,15_9_F_15,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_15_2008_12_08.pdf,2008-12-08,21:00,707.0,plug aba,,ok,5,EQUIPMENT_FAILURE(+4)|REPAIR(+1),"POOH with 9 5/8"" 53,5# C95 casing from 1121 m to 707 m MD. Breakout torque in 30 000 ft lbs range. Pulling speed 11 jts/hr. ndon -- c ut Equipment Failure Information Start time Depth mMD Depth mTVD Sub Equip -- Syst Class Operation Downtime ((min)) Equipment Repaired Remark 00:00 1121 pipe handling equ syst -- other 0 00:00 Got problems with hydraulic system and tailing arm 00:00 1420 pipe handling equ syst -- vertical pipe handling equ syst 0 00:00 Problems with PRS flush joint elevator."
15,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_07_27.pdf,1997-07-27,10:00,800.0,interruption,,fail,5,state:fail(+5),ATTEMPTED TO PERFORM WEEKLY BOP FUNCTION TEST USING YELLOW POD. NO FUNCTION OF EITHER ANNULAR POSSIBLE. -- maintain
17,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_07_27.pdf,1997-07-27,13:00,2193.0,interruption,,fail,5,state:fail(+5),FOUND CRIMPED PILOT LINE IN POD HOSE. CHANGED PILOT LINE FOR ANNULARS' REGULATOR. RERAN YELLOW POD & LATCHED-UP. -- maintain
20,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_07_27.pdf,1997-07-27,18:30,2202.0,drilling,dril,fail,5,state:fail(+5),"ATTEMPTED SEVERAL TIMES TO PASS THROUGH WINDOW - UNABLE TO GO BELOW 2202 M - TOP OF WINDOW IN 9 5/8"" CASING. l"
10992,15_9_F_15,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_15_2008_12_07.pdf,2008-12-07,22:00,1250.0,plug abandon,c,ok,5,EQUIPMENT_FAILURE(+4)|REPAIR(+1),"RIH with 9 5/8"" casing cutter on 5 1/2 DP from surface to 1250 m MD. Filled pipe with 1,44 OBM every 500 m. Tripping speed 625 m/hrs. ut Equipment Failure Information Start time Depth mMD Depth mTVD Sub Equip -- Syst Class Operation Downtime ((min)) Equipment Repaired Remark 00:00 112 pipe handling equ syst -- vertical pipe handling equ syst 0 00:00 Had to change dies in PRS gripper head due to slippage. 00:00 0 pipe handling equ syst -- vertical pipe handling equ syst 0 00:00 Repaired hydraulic leakage"
10987,15_9_F_15,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_15_2008_12_07.pdf,2008-12-07,17:45,0.0,interruption,oth,ok,5,EQUIPMENT_FAILURE(+4)|REPAIR(+1),Repaired hydraulic leakage on PRS hose fitting. er
10911,15_9_F_15,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_15_2008_12_04.pdf,2008-12-04,22:45,2631.0,plug abandon,circulating condit,ok,5,EQUIPMENT_FAILURE(+4)|REPAIR(+1),Mixed and prepared 6m³ 1.34 SG WBM Hi-vis pill. ioning Equipment Failure Information Start time Depth mMD Depth mTVD Sub Equip -- Syst Class Operation Downtime ((min)) Equipment Repaired Remark 00:00 125 pipe handling equ syst -- elevator 0 00:00 Hold tool box talk and racked back/laid out BHA. Problem with BX elevator. Bit Record Run Bit IADC Manufacturer Hrs Start End Hole Made ((last Hours Drilled ((last Form Total Hole Total Hrs No.. Size Type Code Drilled mMD 2244HH)) 2244HH)) ROP Made Drilled 9 8.25 in N.A. Unknown
10898,15_9_F_15,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_15_2008_12_04.pdf,2008-12-04,09:30,125.0,interruption,maintain,ok,5,EQUIPMENT_FAILURE(+4)|REPAIR(+1),Investigated leak on BX elevators and repaired same.
10883,15_9_F_15,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_15_2008_12_03.pdf,2008-12-03,22:00,2621.0,plug abandon,circul,ok,5,EQUIPMENT_FAILURE(+4)|REPAIR(+1),"Circulated hole with 2500 lpm 80 rpm and reciprocated the string. Size of the cutting in return: Cement Ø1"" and formation chips 2"" x ½"" x 1/8"". Circulated 3 bottoms up. After ating conditioning 2nd bottoms up 90 % formations cuttings back. No gain/losses during clean out. Decided to pump out to 9 5/8"" casing shoe. Equipment Failure Information Start time Depth mMD Depth mTVD Sub Equip -- Syst Class Operation Downtime ((min)) Equipment Repaired Remark 00:00 241 miscellaneous equ syst -- other 0 00:00 Mærsk synergi # 330445 - 3,5"" DP coming off end of hydraulic rollers. Mærsk gradering green 3 3,5"" DP coming off end of hydraulic rollers. Unable to stop rollers by various means."
10867,15_9_F_15,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_15_2008_12_02.pdf,2008-12-02,22:30,241.0,interruption,maintai,ok,5,EQUIPMENT_FAILURE(+4)|REPAIR(+1),Maintenance team investigated the causes. n Equipment Failure Information Start Depth Sub Equip -- Syst Operation Downtime Equipment Remark time mMD mTVD Class ((min)) Repaired 00:00 4086 hoisting equ -- top drive 0 00:00 Attempted to pressure test line from cmt unit to standpipe on rig floor. No go due to minor cmt pump issue and w ash pipe failure.
276,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_26.pdf,1997-08-26,21:30,0.0,interruption,rep,fail,5,state:fail(+5),AWS THREADED WIRELINE THROUGH SIDE ENTRY SUB AND RE-HEADED WIRE. air
259,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_23.pdf,1997-08-23,06:00,0.0,interruption,ot,fail,5,state:fail(+5),FINISHED LOGGING RUN #1: HDIL-MAC-DGR-CHT. R/D LOGGING TOOLS. her
258,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_23.pdf,1997-08-23,00:00,0.0,interruption,ot,fail,5,state:fail(+5),FINISHED R/U ATLAS. RIH WITH FIRST LOG RUN: HDIL-MAC-DGR-CHT. LOGGING TOOL STOOD UP AT 2755M. ATTEMPTED TO WORK PAST W/O SUCCESS - TOOL S her TOOD UP AT SAME PLACE AND PICKED UP CLEANLY EACH TIME. LOGGED OUT FROM 2755M.
246,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_21.pdf,1997-08-21,00:00,0.0,interruption,repair,fail,5,state:fail(+5),CONTINUED TO ASSEMBLE AND ADJUST LEVER FOR UIBOP ACTUATOR.
245,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_20.pdf,1997-08-20,18:00,0.0,interruption,repair,fail,5,state:fail(+5),"CHANGED OUT UIBOP ON TDS. RENEWED SAVER SUB AND NEW PIPEHANDLER HANGER UIBOP ACTUATOR, CRANK LEVER, ACTUATOR ROLLERS."
242,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_20.pdf,1997-08-20,14:00,107.0,drilling,bop/wellhead,fail,5,state:fail(+5),"ATTEMPTED TO TEST UIBOP, VALVE LEAKED. RIGGED DOWN TEST LINE. equipment"
3039,15_9_F_10,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_04_20.pdf,2009-04-20,22:00,0.0,drilling,bop/w,ok,5,EQUIPMENT_FAILURE(+4)|REPAIR(+1),"Installed centralizers, plastic and brass bushings in Centralizer deck. Meanwhile released BOP NT-2 connector from stump. ellhead equipm ent Equipment Failure Information Start time Depth mMD Depth mTVD Sub Equip -- Syst Class Operation Downtime ((min)) Equipment Repaired Remark 00:00 497 pipe handling equ syst -- elevator 0 00:00 Loose link tilt clamps, needed tightening."
3566,15_9_F_10,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_27.pdf,2009-05-27,19:00,4523.0,drilling --,,ok,5,EQUIPMENT_FAILURE(+4)|REPAIR(+1),"Got problems with DCI system not processing cuttings properly. Picked off bottom and shut down pumps. Discussed situation and decided to continue drilling routing cuttings to skips. Route drill d cuttings to skips on deck. Continued drilling 8 1/2"" hole section from 4482 m to 4523 m MD with reduced penetration rate. Drilling parameters : Flow 2800 lpm / SPP 255-260 bar / 200 RP M / WOB ~7 MT / Torque 18-22 kNm / ROP 10 m/hrs. Performed MWD survey on connection. Meanwhile changed impellers on DCI pumps. Equipment Failure Information Start Depth Sub Equip -- Syst Operation Downtime Equipment Remark time mMD mTVD Class ((min)) Repaired 00:00 3863 hoisting equ -- top drive 0 00:00 Temporary fix on air blower hose on TDS. The hose was buckled which may cause unsufficient cooling on T DS motors."
