op_id,pdf_path,well_family,report_date,entity_text,entity_label,entity_value,entity_unit,char_start,char_end
10802,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_15_2008_11_29.pdf,15_9_F_15,2008-11-29,20m,DEPTH,20,m,48,51
10802,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_15_2008_11_29.pdf,15_9_F_15,2008-11-29,730lpm,MEASUREMENT,730,lpm,57,63
10803,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_15_2008_11_29.pdf,15_9_F_15,2008-11-29,2695m,DEPTH,2695,m,33,38
10804,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_15_2008_11_29.pdf,15_9_F_15,2008-11-29,2695m,DEPTH,2695,m,32,37
10804,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_15_2008_11_29.pdf,15_9_F_15,2008-11-29,2531m,DEPTH,2531,m,41,46
10804,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_15_2008_11_29.pdf,15_9_F_15,2008-11-29,20m,DEPTH,20,m,48,51
10804,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_15_2008_11_29.pdf,15_9_F_15,2008-11-29,730lpm,MEASUREMENT,730,lpm,57,63
10805,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_15_2008_11_29.pdf,15_9_F_15,2008-11-29,TDS,EQUIPMENT,TDS,,101,104
10806,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_15_2008_11_29.pdf,15_9_F_15,2008-11-29,trip tank,EQUIPMENT,TRIP TANK,,21,30
10807,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_15_2008_11_29.pdf,15_9_F_15,2008-11-29,1.62 SG,MEASUREMENT,1.62,SG,15,22
10808,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_15_2008_11_29.pdf,15_9_F_15,2008-11-29,2531m,DEPTH,2531,m,23,28
10808,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_15_2008_11_29.pdf,15_9_F_15,2008-11-29,2251m,DEPTH,2251,m,32,37
10808,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_15_2008_11_29.pdf,15_9_F_15,2008-11-29,373 m,DEPTH,373,m,223,228
10809,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_15_2008_11_30.pdf,15_9_F_15,2008-11-30,2251m,DEPTH,2251,m,31,36
10810,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_15_2008_11_30.pdf,15_9_F_15,2008-11-30,2251m,DEPTH,2251,m,20,25
10810,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_15_2008_11_30.pdf,15_9_F_15,2008-11-30,1885m,DEPTH,1885,m,29,34
10810,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_15_2008_11_30.pdf,15_9_F_15,2008-11-30,488 m,DEPTH,488,m,128,133
10811,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_15_2008_11_30.pdf,15_9_F_15,2008-11-30,"5""",BIT_SIZE,5,"""",43,45
10812,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_15_2008_11_30.pdf,15_9_F_15,2008-11-30,"5""",BIT_SIZE,5,"""",20,22
10812,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_15_2008_11_30.pdf,15_9_F_15,2008-11-30,1724m,DEPTH,1724,m,38,43
10812,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_15_2008_11_30.pdf,15_9_F_15,2008-11-30,322 m,DEPTH,322,m,137,142
10813,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_15_2008_11_30.pdf,15_9_F_15,2008-11-30,1724m,DEPTH,1724,m,31,36
10814,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_15_2008_11_30.pdf,15_9_F_15,2008-11-30,"5""",BIT_SIZE,5,"""",20,22
10814,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_15_2008_11_30.pdf,15_9_F_15,2008-11-30,1724m,DEPTH,1724,m,33,38
10814,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_15_2008_11_30.pdf,15_9_F_15,2008-11-30,1194m,DEPTH,1194,m,42,47
